2457682.88783447072, -0.000444, 0.003572, -0.00085704,  1, 02 
2457682.88888333086, -0.003362, 0.003587, -0.00087330,  1, 02 
2457682.88993499102, -0.002044, 0.003590, -0.00088960,  1, 02 
2457682.89097835077, -0.000102, 0.003591, -0.00090577,  1, 02 
2457682.89203091105, -0.005321, 0.003559, -0.00092208,  1, 02 
2457682.89307937073, -0.002458, 0.003581, -0.00093833,  1, 02 
2457682.89411152992,  0.003944, 0.003598, -0.00095433,  1, 02 
2457682.89516168972, -0.005743, 0.003573, -0.00097061,  1, 02 
2457682.89620864950,  0.002642, 0.003602, -0.00098683,  1, 02 
2457682.89725220948,  0.000185, 0.003565, -0.00100301,  1, 02 
2457682.89830586966, -0.006007, 0.003572, -0.00101934,  1, 02 
2457682.89935762947,  0.000075, 0.003575, -0.00103564,  1, 02 
2457682.90040018922,  0.000044, 0.003591, -0.00105180,  1, 02 
2457682.90144674899,  0.003013, 0.003590, -0.00106802,  1, 02 
2457682.90250660945, -0.004448, 0.003572, -0.00108445,  1, 02 
2457682.90356076974,  0.003314, 0.003588, -0.00110078,  1, 02 
2457682.90557168424, -0.005599, 0.004086, -0.00113025,  2, 02 
2457682.90663884534,  0.013838, 0.004103, -0.00113239,  2, 02 
2457682.90769340517, -0.003424, 0.003588, -0.00113450,  2, 02 
2457682.90875436598, -0.005189, 0.003586, -0.00113662,  2, 02 
2457682.90981102595, -0.003034, 0.003616, -0.00113873,  2, 02 
2457682.91086878628, -0.005727, 0.003583, -0.00114085,  2, 02 
2457682.91192114633, -0.006190, 0.003561, -0.00114295,  2, 02 
2457682.91297870642, -0.008825, 0.003571, -0.00114507,  2, 02 
2457682.91403216682, -0.003791, 0.003571, -0.00114717,  2, 02 
2457682.91509552719, -0.006923, 0.003584, -0.00114930,  2, 02 
2457682.91613658657, -0.003227, 0.003580, -0.00115138,  2, 02 
2457682.91719184676, -0.006485, 0.003566, -0.00115349,  2, 02 
2457682.91824840661, -0.005480, 0.003572, -0.00115560,  2, 02 
2457682.91930226656, -0.001948, 0.003590, -0.00115771,  2, 02 
2457682.92035642685, -0.000092, 0.003601, -0.00115982,  2, 02 
2457682.92141608708, -0.004182, 0.003570, -0.00116194,  2, 02 
2457682.92245434597,  0.000270, 0.003592, -0.00116402,  2, 02 
2457682.92350510601, -0.001988, 0.003583, -0.00116612,  2, 02 
2457682.92455706559, -0.002025, 0.003602, -0.00116822,  2, 02 
2457682.92561552580, -0.000411, 0.003597, -0.00116503,  2, 02 
2457682.92666078545, -0.005260, 0.003584, -0.00113419,  2, 02 
2457682.92771484517, -0.001937, 0.003608, -0.00110310,  2, 02 
2457682.92875800468, -0.002666, 0.003596, -0.00107233,  2, 02 
2457682.92980646435, -0.000508, 0.003602, -0.00104140,  2, 02 
2457682.93086392432,  0.000981, 0.003611, -0.00101021,  2, 02 
2457682.93191118352, -0.002418, 0.003635, -0.00097931,  2, 02 
2457682.93296684371, -0.002498, 0.003615, -0.00094817,  2, 02 
2457682.93401360326,  0.001877, 0.003595, -0.00091730,  2, 02 
2457682.93507156335,  0.003193, 0.003619, -0.00088609,  2, 02 
2457682.93613112345, -0.002198, 0.003596, -0.00085483,  2, 02 
2457682.93716778234,  0.007776, 0.003611, -0.00082425,  2, 02 
2457682.93821304152,  0.003121, 0.003623, -0.00079342,  2, 02 
2457682.93925120030, -0.007996, 0.003589, -0.00076280,  2, 02 
2457682.94030325999,  0.003808, 0.003617, -0.00073176,  2, 02 
2457682.94135051966,  0.000154, 0.003607, -0.00070087,  2, 02 
2457682.94240927976,  0.003299, 0.003641, -0.00066964,  2, 02 
2457682.94345853897,  0.004090, 0.003636, -0.00063869,  2, 02 
2457682.94451179868,  0.001949, 0.003648, -0.00060762,  2, 02 
2457682.94556085812, -0.003481, 0.003628, -0.00058192,  2, 02 
2457682.94661101792, -0.001690, 0.003645, -0.00059977,  2, 02 
2457682.94765947713, -0.003493, 0.003650, -0.00061759,  2, 02 
2457682.94870183617, -0.003837, 0.003622, -0.00063531,  2, 02 
2457682.94975519599, -0.000800, 0.003644, -0.00065322,  2, 02 
2457682.95080405520,  0.001192, 0.003658, -0.00067105,  2, 02 
2457682.95185571490,  0.003318, 0.003662, -0.00068892,  2, 02 
2457682.95290197432,  0.001907, 0.003681, -0.00070671,  2, 02 
2457682.95394943329, -0.000069, 0.003662, -0.00072452,  2, 02 
2457682.95500299288,  0.004090, 0.003677, -0.00074243,  2, 02 
